,origin,destination,date,interarrival,arrival
0,164865928,3516325188,2020-05-25 06:07:53,6.131503976592767,6.131503976592767
1,164865928,165196975,2020-05-25 06:07:58,0.001400398841009,6.132904375433776
2,164865928,3236404838,2020-05-25 06:11:59,0.067058006583563,6.19996238201734
3,164865928,164835652,2020-05-25 06:17:31,0.092258150584527,6.292220532601867
4,3560961705,7144670654,2020-05-25 06:20:17,0.04608934139785,6.338309873999717
5,1165288323,165193511,2020-05-25 06:21:19,0.017004213280069,6.355314087279786
6,164865928,5130619725,2020-05-25 06:22:12,0.014740044717489,6.370054131997275
7,1165289370,5751785966,2020-05-25 06:27:55,0.0954508280237,6.465504960020975
8,164865928,3516419996,2020-05-25 06:28:40,0.012371608568297,6.477876568589272
9,4603958192,164739282,2020-05-25 06:29:02,0.006176356662664,6.484052925251936
10,165202937,7127655289,2020-05-25 06:33:40,0.077219554165648,6.561272479417584
11,164865928,6647623167,2020-05-25 06:45:57,0.204748629815452,6.766021109233035
12,164865928,164713583,2020-05-25 06:45:58,0.000264187562631,6.766285296795666
13,3561603574,164632164,2020-05-25 07:26:43,0.679112602976562,7.445397899772228
14,164865928,3529171603,2020-05-25 07:30:37,0.0649960468367,7.510393946608928
15,164707152,4593344424,2020-05-25 07:32:49,0.036798272106682,7.54719221871561
16,164835441,3560961784,2020-05-25 07:35:48,0.049650900467632,7.596843119183242
17,2315473872,164960767,2020-05-25 07:36:36,0.013395553630043,7.610238672813285
18,164865928,1656402167,2020-05-25 07:42:25,0.096964380680714,7.707203053493999
19,6111762522,3516419790,2020-05-25 07:45:21,0.048662129106591,7.75586518260059
20,165202937,6848111604,2020-05-25 07:47:10,0.030354202248281,7.786219384848871
21,165202937,164905483,2020-05-25 07:47:31,0.005951853903923,7.792171238752794
22,4620864627,2300324206,2020-05-25 07:48:37,0.018139054807131,7.810310293559925
23,165202937,165051571,2020-05-25 07:51:13,0.043519067154667,7.853829360714592
24,165202937,164769947,2020-05-25 07:52:35,0.022631394135313,7.876460754849905
25,165202937,164901314,2020-05-25 07:53:54,0.022091457094388,7.898552211944293
26,164636431,5488790761,2020-05-25 07:56:09,0.037326824866162,7.935879036810455
27,1165289469,4581781496,2020-05-25 07:57:49,0.027936179053457,7.963815215863912
28,164707152,3560960110,2020-05-25 08:00:12,0.039524632194738,8.00333984805865
29,165202937,5488682167,2020-05-25 08:01:45,0.025864030068263,8.029203878126912
30,164861170,3516418242,2020-05-25 08:04:30,0.046045689034177,8.075249567161089
31,165070426,3561605473,2020-05-25 08:05:45,0.020755777723242,8.09600534488433
32,4626126932,7328872772,2020-05-25 08:09:48,0.067357007440298,8.16336235232463
33,165202937,3529171394,2020-05-25 08:10:27,0.010823635602945,8.174185987927574
34,165202937,3411546312,2020-05-25 08:10:36,0.002668773397861,8.176854761325435
35,6895060477,165042670,2020-05-25 08:11:12,0.01006748957418,8.186922250899615
36,164865928,164713598,2020-05-25 08:11:25,0.003406367868783,8.190328618768397
37,164677262,3411546327,2020-05-25 08:14:23,0.049657761148612,8.23998637991701
38,165202937,4587963351,2020-05-25 08:14:28,0.001351944626975,8.241338324543985
39,164686138,2316673017,2020-05-25 08:16:08,0.027704169352017,8.269042493896002
40,165202937,165193509,2020-05-25 08:17:28,0.022325008744383,8.291367502640385
41,4620804710,164697097,2020-05-25 08:20:22,0.048155141091922,8.339522643732307
42,164865928,3236404857,2020-05-25 08:20:44,0.00624381424362,8.345766457975927
43,164865928,3516420032,2020-05-25 08:24:01,0.054713931479455,8.400480389455382
44,164973634,3561605188,2020-05-25 08:24:45,0.012196898081212,8.412677287536594
45,1165289794,7085761728,2020-05-25 08:27:08,0.039548213353537,8.452225500890131
46,1165288826,4582816910,2020-05-25 08:27:43,0.009877413100158,8.46210291399029
47,2775946196,5172696131,2020-05-25 08:31:21,0.060617855246566,8.522720769236855
