,origin,destination,date,interarrival,arrival
0,164760563,627741753,2020-05-25 02:38:09,2.635998736017731,2.635998736017731
1,1165288374,3453185072,2020-05-25 03:08:48,0.510737267140404,3.146736003158135
2,5819143811,6924946468,2020-05-25 04:25:42,1.281801259783816,4.428537262941951
3,1165289245,5533027886,2020-05-25 04:46:59,0.354566711317732,4.783103974259683
4,165051611,3516419262,2020-05-25 05:05:05,0.301707924465367,5.08481189872505
5,7329106657,164776943,2020-05-25 05:07:58,0.048136660528623,5.132948559253673
6,7161536773,6901988313,2020-05-25 05:52:21,0.739705526981117,5.872654086234791
7,6893354672,3529171819,2020-05-25 05:52:26,0.001235690875255,5.873889777110046
8,3560960176,7085761745,2020-05-25 05:55:53,0.057667897751969,5.931557674862015
9,3516419183,3453183889,2020-05-25 06:01:45,0.097687493350306,6.029245168212321
10,7312867209,5086188523,2020-05-25 06:13:34,0.196964890778195,6.226210058990516
11,164714415,7135937947,2020-05-25 06:15:17,0.02870479148565,6.254914850476165
12,6891345133,3561604888,2020-05-25 06:30:50,0.259051876986486,6.513966727462652
13,3516420143,3411522572,2020-05-25 07:01:48,0.516063288063408,7.03003001552606
14,7328907857,2864845821,2020-05-25 07:02:40,0.014561462937121,7.044591478463181
15,6888022522,3411522567,2020-05-25 07:07:07,0.074024539418469,7.118616017881649
16,165115390,164705571,2020-05-25 07:07:09,0.000734568451271,7.11935058633292
17,2315473867,4587963356,2020-05-25 07:09:32,0.039768298918491,7.159118885251411
18,3516419997,7518429262,2020-05-25 07:09:46,0.003675383156873,7.162794268408284
19,6892211131,164859815,2020-05-25 07:25:05,0.255403577385048,7.418197845793332
20,3561602457,3516418827,2020-05-25 07:27:53,0.046625940252817,7.464823786046148
21,3516324998,3516419194,2020-05-25 07:42:25,0.242136476632576,7.706960262678725
22,4019836925,164776946,2020-05-25 07:49:57,0.125582044843131,7.832542307521855
23,165193498,3561605243,2020-05-25 07:59:46,0.16373707573189,7.996279383253746
24,2978459538,6120063684,2020-05-25 08:00:28,0.011576640446056,8.007856023699802
25,165144233,4019836898,2020-05-25 08:00:43,0.004237562754348,8.01209358645415
26,3561602739,3561602298,2020-05-25 08:03:43,0.049941173209602,8.062034759663751
27,2316672781,6886728678,2020-05-25 08:04:19,0.010002352610702,8.072037112274453
28,2317814829,3937043168,2020-05-25 08:08:38,0.071904222955766,8.143941335230219
29,4764560291,3456307287,2020-05-25 08:10:20,0.028556414050477,8.172497749280696
30,164677342,6602015126,2020-05-25 08:12:47,0.040826698063805,8.213324447344501
31,6274183141,164901277,2020-05-25 08:21:51,0.150872599933898,8.364197047278399
32,5130547956,7033782802,2020-05-25 08:24:15,0.04011555346402,8.404312600742418
33,6892241912,4626655253,2020-05-25 08:24:37,0.006228358030301,8.41054095877272
34,164645902,3560960355,2020-05-25 08:25:11,0.009368737150087,8.419909695922806
35,5130911134,164974937,2020-05-25 08:27:45,0.042856667442937,8.462766363365743
36,165024217,164751027,2020-05-25 08:30:11,0.040424380789913,8.503190744155656
37,7484303045,6913608913,2020-05-25 08:33:30,0.05521110729997,8.558401851455626
38,6892198579,4618738929,2020-05-25 08:35:10,0.027921233608934,8.58632308506456
39,164964682,164702001,2020-05-25 08:38:36,0.057073016005354,8.643396101069914
40,6356533371,5021858205,2020-05-25 08:40:15,0.027505185871863,8.670901286941778
41,7135937947,164903786,2020-05-25 08:43:26,0.053193555467516,8.724094842409293
42,7329106657,2320249414,2020-05-25 08:48:12,0.079330264096237,8.80342510650553
43,7329106696,164664900,2020-05-25 08:48:50,0.010726381142062,8.814151487647592
44,3411617038,3560960026,2020-05-25 08:50:23,0.025615182788801,8.839766670436394
45,3529171847,6902893471,2020-05-25 08:52:39,0.037978829629699,8.877745500066093
46,3383609842,6932919691,2020-05-25 08:56:27,0.063122833248942,8.940868333315034
47,1165288618,6883378706,2020-05-25 08:57:24,0.015915499968145,8.956783833283179
48,3516419094,3560959886,2020-05-25 09:00:02,0.043964917044869,9.000748750328048
49,5086212363,164760580,2020-05-25 09:03:03,0.050339123808122,9.05108787413617
50,164705746,3516418271,2020-05-25 09:10:01,0.115938921061916,9.167026795198087
51,3411546298,165193495,2020-05-25 09:11:24,0.023138501309001,9.190165296507088
52,522280600,5162659530,2020-05-25 09:14:32,0.052096929431828,9.242262225938916
53,164694153,3411522565,2020-05-25 09:15:11,0.010908620016828,9.253170845955744
54,3411617029,5172710922,2020-05-25 09:17:18,0.035355129202935,9.288525975158679
55,1165289543,6893354676,2020-05-25 09:17:55,0.010340330643789,9.298866305802468
56,3411522555,3411522559,2020-05-25 09:25:38,0.128625217785219,9.427491523587687
57,3411617033,3411546316,2020-05-25 09:27:23,0.029019421560681,9.456510945148368
58,6175423396,6896150221,2020-05-25 09:32:51,0.09101611525006,9.547527060398428
59,164664963,7129720801,2020-05-25 09:34:30,0.027677781246092,9.57520484164452
60,3561604960,164835441,2020-05-25 09:41:45,0.120651571874177,9.695856413518698
61,4546988199,3411522569,2020-05-25 09:43:20,0.026636533599252,9.72249294711795
62,4019836817,6120074806,2020-05-25 09:44:35,0.02064764947446,9.74314059659241
63,3560961491,165156341,2020-05-25 09:47:12,0.043579201392236,9.786719797984645
64,3029784494,3411617058,2020-05-25 09:52:57,0.095848192452832,9.882567990437478
65,3411522561,3411522561,2020-05-25 09:59:01,0.101299096048416,9.983867086485894
66,2317814827,3411546298,2020-05-25 10:01:26,0.040267082747052,10.024134169232946
67,5162659530,165193498,2020-05-25 10:01:39,0.003610671757276,10.027744840990222
68,278870557,1165288950,2020-05-25 10:03:53,0.037121652758524,10.064866493748745
69,3560960132,3411522571,2020-05-25 10:04:34,0.011495455056723,10.076361948805468
70,3529171526,3561601697,2020-05-25 10:07:48,0.053836127110324,10.130198075915793
71,1165289478,3516418289,2020-05-25 10:13:19,0.091856302273307,10.2220543781891
72,6373522161,7129720803,2020-05-25 10:15:05,0.029512572442535,10.251566950631634
73,4604829333,6892211130,2020-05-25 10:17:21,0.037764874620009,10.289331825251644
74,5651384243,1165288456,2020-05-25 10:17:31,0.00274617465046,10.292077999902103
75,1165289530,3937043167,2020-05-25 10:19:25,0.031701684018024,10.323779683920128
76,2320249448,3411522572,2020-05-25 10:19:45,0.005646031531002,10.32942571545113
77,4019836956,3561604840,2020-05-25 10:22:06,0.038913352033509,10.368339067484639
78,3516419775,3560960026,2020-05-25 10:23:12,0.018449269302534,10.386788336787173
79,164920540,1165288476,2020-05-25 10:26:46,0.059590836544697,10.44637917333187
80,164686147,3516268671,2020-05-25 10:26:54,0.00203067221697,10.44840984554884
81,164664927,3529171617,2020-05-25 10:27:11,0.004748141855902,10.453157987404742
82,5906489519,3561605900,2020-05-25 10:30:00,0.047023940150002,10.500181927554744
83,3561603352,6067776300,2020-05-25 10:31:46,0.029505821069746,10.52968774862449
84,7329106695,3561605278,2020-05-25 10:33:51,0.034603857855863,10.564291606480353
85,2916351571,164760558,2020-05-25 10:38:24,0.075756032235795,10.640047638716148
86,5492037539,164774541,2020-05-25 10:40:02,0.027302790271467,10.667350428987614
87,6886860240,4593079480,2020-05-25 10:44:06,0.067815984175921,10.735166413163535
88,3561605807,6886673161,2020-05-25 10:45:51,0.029136620986383,10.764303034149918
89,5128323343,3561604877,2020-05-25 10:52:15,0.106672531380298,10.870975565530216
90,7069204469,3561605779,2020-05-25 10:54:57,0.044873302458701,10.915848867988917
91,6913628274,165196975,2020-05-25 10:55:20,0.006572335272461,10.922421203261377
92,3560960177,164871528,2020-05-25 10:56:27,0.018507219046464,10.940928422307842
93,3411522555,6886109509,2020-05-25 11:01:09,0.078301071532101,11.019229493839942
94,1165289574,3516325149,2020-05-25 11:02:02,0.014781498689898,11.03401099252984
95,3411522555,3560960089,2020-05-25 11:02:28,0.007181929712393,11.041192922242233
96,164841551,164920507,2020-05-25 11:03:47,0.021932428031116,11.06312535027335
97,3516418858,2225603337,2020-05-25 11:04:48,0.017100220571157,11.080225570844506
98,6903689051,3560959804,2020-05-25 11:06:47,0.033070628913816,11.113296199758322
99,3529171931,164892950,2020-05-25 11:07:58,0.019677753789335,11.132973953547657
100,4616534500,3516419778,2020-05-25 11:08:36,0.010364077439908,11.143338030987564
101,5130701744,5149905471,2020-05-25 11:09:41,0.018230224264217,11.161568255251781
102,3453188693,3456307290,2020-05-25 11:10:48,0.018615215136267,11.180183470388048
103,3626697874,164677217,2020-05-25 11:15:35,0.079768813894164,11.259952284282212
104,2317814842,3561602711,2020-05-25 11:23:36,0.133445569185053,11.393397853467265
105,7325710517,3411617033,2020-05-25 11:25:36,0.033490471074613,11.426888324541878
106,3516419784,3516418806,2020-05-25 11:25:47,0.002977012506697,11.429865337048575
107,3516418801,5172710922,2020-05-25 11:28:30,0.04526439981165,11.475129736860225
108,1165289448,3411546297,2020-05-25 11:30:50,0.038917203838427,11.514046940698652
109,7329106650,164769891,2020-05-25 11:34:26,0.059946758879784,11.573993699578436
110,4602295840,3453183870,2020-05-25 11:35:19,0.014632311975134,11.58862601155357
111,164707152,164613001,2020-05-25 11:35:26,0.002080161918661,11.590706173472231
112,3516268083,3529171830,2020-05-25 11:37:23,0.03243712726397,11.623143300736201
113,2315430942,164682306,2020-05-25 11:37:39,0.004538632524307,11.627681933260508
114,164814625,3516419421,2020-05-25 11:40:35,0.048851822627981,11.676533755888489
115,3626697872,164612996,2020-05-25 11:43:50,0.054225893564187,11.730759649452676
116,3411546293,3560960949,2020-05-25 11:44:55,0.018006601352639,11.748766250805314
117,3529171953,164629764,2020-05-25 11:50:50,0.098679825626647,11.847446076431961
118,5589320704,164960767,2020-05-25 11:51:14,0.006543497210721,11.853989573642682
119,3411546324,3560960304,2020-05-25 11:57:06,0.09794868375168,11.951938257394362
120,3561603999,3411546296,2020-05-25 11:58:24,0.021471997379473,11.973410254773835
121,3529171583,1165289958,2020-05-25 12:01:10,0.046251538230411,12.019661793004246
122,6906860470,164769891,2020-05-25 12:03:39,0.041387950564058,12.061049743568304
123,7321997446,6356533369,2020-05-25 12:10:43,0.117693713218053,12.178743456786357
124,165051574,165115399,2020-05-25 12:17:09,0.107265335353944,12.2860087921403
125,3516268671,3561603765,2020-05-25 12:17:13,0.001211662794642,12.287220454934943
126,3458025640,3411630693,2020-05-25 12:17:15,0.000476771086838,12.28769722602178
127,3560961784,3453185745,2020-05-25 12:18:39,0.023207734814626,12.310904960836407
128,6906647837,3561605473,2020-05-25 12:18:42,0.001020596633765,12.311925557470172
129,3560960619,165156341,2020-05-25 12:20:37,0.031728254952942,12.343653812423113
130,6892198577,3516420166,2020-05-25 12:21:58,0.022668814749538,12.366322627172652
131,3561601711,3411522562,2020-05-25 12:23:55,0.032523320925316,12.398845948097968
132,4581748557,164707129,2020-05-25 12:24:57,0.017241005122635,12.416086953220603
133,1165289345,3561605122,2020-05-25 12:25:31,0.00941987843564,12.425506831656243
134,3516324913,2916351582,2020-05-25 12:30:50,0.088516463901971,12.514023295558214
135,164826183,164872766,2020-05-25 12:33:09,0.038583771762328,12.552607067320542
136,3411522567,5162646758,2020-05-25 12:33:10,0.000187863860587,12.552794931181129
137,3561606099,7111456932,2020-05-25 12:33:21,0.003097904932723,12.555892836113852
138,3516419262,3561604511,2020-05-25 12:35:07,0.029578298857729,12.58547113497158
139,4546988197,7205445119,2020-05-25 12:35:43,0.010060314803759,12.59553144977534
140,7323395712,7129720800,2020-05-25 12:36:39,0.015505529076407,12.611036978851747
141,2316672780,3516419205,2020-05-25 12:39:21,0.045044310557595,12.656081289409341
142,278870558,3516268709,2020-05-25 12:40:08,0.012946137117197,12.669027426526538
143,3411546298,3560960666,2020-05-25 12:44:45,0.07702594766207,12.746053374188609
144,1656402202,6356533369,2020-05-25 12:47:01,0.037743877228387,12.783797251416996
145,4019836957,164774541,2020-05-25 12:48:27,0.023773057513086,12.807570308930082
146,6901903034,7329106652,2020-05-25 12:48:48,0.00591154303036,12.813481851960441
