,origin,destination,date,interarrival,arrival
0,164865928,164760561,2020-05-25 01:25:20,1.422470786617591,1.422470786617591
1,164865928,6892211136,2020-05-25 01:50:15,0.415178904360521,1.837649690978111
2,164865928,164713598,2020-05-25 03:09:17,1.317094220510872,3.154743911488983
3,164731809,6888022524,2020-05-25 03:25:26,0.269163421260745,3.423907332749728
4,1165289192,164769691,2020-05-25 03:40:50,0.25667948632478,3.680586819074508
5,1165288981,3029784494,2020-05-25 03:43:58,0.052231435753365,3.732818254827873
6,7313154314,2916351582,2020-05-25 04:20:24,0.607190778443524,4.340009033271397
7,7329106666,3516418801,2020-05-25 04:20:27,0.000851411616152,4.340860444887548
8,164865928,164865928,2020-05-25 04:22:50,0.039734143067881,4.38059458795543
9,165103170,164596093,2020-05-25 04:27:29,0.077728294805097,4.458322882760527
10,165202937,165202863,2020-05-25 07:06:38,2.652389076363819,7.110711959124346
11,6105137861,3516419781,2020-05-25 07:07:09,0.008548583509871,7.119260542634216
12,164865928,3516419007,2020-05-25 07:11:47,0.077148325739098,7.196408868373315
13,3561603574,3529171606,2020-05-25 07:21:19,0.159068377494452,7.355477245867767
14,164865928,3560960689,2020-05-25 07:21:44,0.006945007735111,7.362422253602878
15,164707152,3529171583,2020-05-25 07:23:51,0.035305587156269,7.397727840759146
16,164835441,4546919990,2020-05-25 07:24:18,0.007308956604221,7.405036797363367
17,2315473872,3411522568,2020-05-25 07:25:26,0.018967266187043,7.42400406355041
18,164865928,164769478,2020-05-25 07:25:32,0.001752953296259,7.425757016846669
19,6111762522,7122421981,2020-05-25 07:32:51,0.121813297755432,7.547570314602101
20,165202937,164707470,2020-05-25 07:34:11,0.022237979597993,7.569808294200095
21,165202937,165151494,2020-05-25 07:41:07,0.115485628774212,7.685293922974306
22,4620864627,3560960766,2020-05-25 07:44:42,0.059895648987522,7.745189571961829
23,165202937,165193501,2020-05-25 07:49:23,0.078093476073997,7.823283048035826
24,165202937,165202937,2020-05-25 07:49:50,0.007380197408189,7.830663245444015
25,165202937,164973588,2020-05-25 07:50:01,0.003023715328113,7.833686960772128
26,164636431,3529171931,2020-05-25 07:52:09,0.035635552720223,7.86932251349235
27,1165289469,3411617036,2020-05-25 07:52:35,0.007137184428746,7.876459697921097
28,1165289253,3516419088,2020-05-25 07:55:39,0.05130729943393,7.927766997355026
29,165202937,164799728,2020-05-25 07:56:53,0.020376445585796,7.948143442940823
30,165202937,3561603763,2020-05-25 07:58:38,0.029131913764606,7.977275356705428
31,165202937,6924978215,2020-05-25 08:03:41,0.084316866307065,8.061592223012493
32,7085761737,5172832266,2020-05-25 08:04:56,0.020758659341128,8.082350882353621
33,165202937,3516419194,2020-05-25 08:05:08,0.003222998349544,8.085573880703166
34,165202937,3411546324,2020-05-25 08:05:25,0.004848055334191,8.090421936037357
35,164865928,3529171877,2020-05-25 08:06:45,0.02217710795744,8.112599043994797
36,164865928,165057963,2020-05-25 08:08:00,0.020918468709313,8.13351751270411
37,7087776486,164795578,2020-05-25 08:09:43,0.028570179626577,8.162087692330687
38,165202937,4581748890,2020-05-25 08:10:35,0.014448445224414,8.1765361375551
39,164769932,3516324934,2020-05-25 08:12:21,0.029533664489724,8.206069802044825
40,165202937,3411617033,2020-05-25 08:13:13,0.014233152339292,8.220302954384117
41,6124634399,165191179,2020-05-25 08:14:52,0.02752615386658,8.247829108250697
42,164865928,3411522570,2020-05-25 08:17:19,0.041051158107356,8.288880266358053
43,164865928,6373522138,2020-05-25 08:17:39,0.005550597532972,8.294430863891025
44,165151494,3516268297,2020-05-25 08:18:27,0.013255129433784,8.307685993324808
45,164973588,3516420175,2020-05-25 08:19:38,0.019652965455526,8.327338958780334
46,164865928,3411522569,2020-05-25 08:21:36,0.032664273054015,8.36000323183435
47,7325710557,4581748558,2020-05-25 08:22:05,0.008235819116363,8.368239050950713
48,164682313,278870553,2020-05-25 08:23:27,0.022773697161172,8.391012748111885
49,6415236554,1165288341,2020-05-25 08:25:07,0.027602201291929,8.418614949403814
50,164865928,6615893849,2020-05-25 08:28:55,0.063572211723791,8.482187161127605
51,165202937,164865907,2020-05-25 08:29:41,0.012687419295556,8.494874580423161
52,165202937,5172850841,2020-05-25 08:31:24,0.028566050103493,8.523440630526654
53,6335187877,3529171474,2020-05-25 08:31:45,0.005981469337236,8.52942209986389
54,164865928,7122421981,2020-05-25 08:32:55,0.019386102083965,8.548808201947855
55,164865928,3561605796,2020-05-25 08:33:16,0.005669862052882,8.554478064000737
56,165202937,3029784494,2020-05-25 08:37:30,0.070528425684536,8.625006489685273
57,165196987,6896186798,2020-05-25 08:38:27,0.015912075036237,8.64091856472151
58,164865928,3416515428,2020-05-25 08:41:26,0.049906413618112,8.690824978339622
59,164865928,164707152,2020-05-25 08:42:21,0.015176420077962,8.706001398417584
60,164739309,5130782617,2020-05-25 08:46:19,0.066156276095558,8.772157674513142
61,1165288993,522280601,2020-05-25 08:47:12,0.01460547793657,8.786763152449712
62,165202937,164914139,2020-05-25 08:47:53,0.011321622902528,8.79808477535224
63,7278828067,3561605188,2020-05-25 08:49:19,0.023895566668084,8.821980342020325
64,164865928,3411546295,2020-05-25 08:52:28,0.052555962468377,8.874536304488702
65,2916351586,3561605939,2020-05-25 08:55:48,0.055544829315597,8.930081133804299
66,7199694203,5130169438,2020-05-25 08:57:20,0.025489033821911,8.95557016762621
67,165202937,165193511,2020-05-25 08:57:29,0.002489923810177,8.958060091436387
68,164865928,165193495,2020-05-25 08:59:01,0.025599138689451,8.983659230125838
69,2904707921,165067401,2020-05-25 08:59:29,0.007927280345237,8.991586510471075
70,165202937,7046056920,2020-05-25 09:01:36,0.035318802901697,9.026905313372772
71,1165288768,3411546296,2020-05-25 09:05:10,0.059358380547877,9.08626369392065
72,164865928,6891345141,2020-05-25 09:06:19,0.019071293560005,9.105334987480655
73,165202937,164973707,2020-05-25 09:07:47,0.024404006514084,9.129738993994739
74,165202937,3561605960,2020-05-25 09:07:53,0.001774603112892,9.13151359710763
75,1165288609,164865889,2020-05-25 09:09:07,0.020485917431682,9.151999514539312
76,165202937,7071472481,2020-05-25 09:09:20,0.00364851708493,9.155648031624242
77,4618866559,3411522566,2020-05-25 09:10:50,0.025146163096419,9.180794194720661
78,164865928,6924885765,2020-05-25 09:11:33,0.011922086138757,9.192716280859418
79,165202937,3561604749,2020-05-25 09:13:52,0.038508142231352,9.23122442309077
80,7208289765,4019836898,2020-05-25 09:13:57,0.001312238912734,9.232536662003504
81,164865920,5130201909,2020-05-25 09:14:08,0.003068292585297,9.235604954588801
82,165202937,7190101453,2020-05-25 09:15:57,0.030387299131412,9.265992253720214
