,origin,destination,date,interarrival,arrival
0,6415236554,3411546313,2020-05-25 00:19:48,0.330111806323266,0.330111806323266
1,1165288374,3529171931,2020-05-25 01:10:32,0.845624357717667,1.175736164040933
2,4019836808,3561605445,2020-05-25 01:10:33,0.000112223219801,1.175848387260734
3,1165289245,3411617036,2020-05-25 01:31:44,0.353220061366109,1.529068448626843
4,4600487067,6067776298,2020-05-25 01:41:05,0.155715074530624,1.684783523157467
5,5130547956,164604440,2020-05-25 01:46:47,0.095055874075361,1.779839397232828
6,1165288927,522280601,2020-05-25 01:58:55,0.202225678722042,1.982065075954869
7,164804455,3411546325,2020-05-25 02:20:24,0.358196635006033,2.340261710960903
8,3560960097,3561604789,2020-05-25 02:45:51,0.423927938209015,2.764189649169918
9,4606674621,3516418987,2020-05-25 03:12:06,0.437587252730037,3.201776901899955
10,7409338182,164914139,2020-05-25 03:25:27,0.222469663560226,3.424246565460181
11,6932919695,3411546315,2020-05-25 03:53:51,0.473273581928267,3.897520147388448
12,6804507150,5172832266,2020-05-25 03:59:28,0.093650938514923,3.991171085903371
13,164739325,6804507153,2020-05-25 04:35:19,0.597540800251705,4.588711886155076
14,3561604077,6896614950,2020-05-25 04:35:47,0.007847937434555,4.596559823589631
15,5172828020,503783743,2020-05-25 04:54:37,0.313718353140352,4.910278176729983
16,3561604750,3561603329,2020-05-25 05:02:38,0.133736724157572,5.044014900887555
17,165099340,164893076,2020-05-25 05:12:20,0.161735286399081,5.205750187286636
18,165130066,165042652,2020-05-25 05:14:08,0.029909474594147,5.235659661880783
19,3529171436,3516268545,2020-05-25 05:16:45,0.04365097967327,5.279310641554053
20,6906647840,165052991,2020-05-25 05:35:53,0.318953310067293,5.598263951621346
21,3516324998,3516419790,2020-05-25 06:11:05,0.586586259359402,6.184850210980748
22,5130547956,3529171284,2020-05-25 06:14:01,0.049007538524478,6.233857749505226
23,164702009,6895662249,2020-05-25 06:23:14,0.153615493531435,6.387473243036661
24,2804450168,3411546298,2020-05-25 06:39:35,0.272461359917676,6.659934602954337
25,2916351593,2225603344,2020-05-25 06:57:11,0.293240363485141,6.953174966439478
26,7111456927,5130547956,2020-05-25 06:57:53,0.011583297574354,6.964758264013833
27,3529171824,164835615,2020-05-25 06:58:11,0.005191903915728,6.969950167929561
28,7131167531,5160296609,2020-05-25 06:59:39,0.024256929410326,6.994207097339887
29,5130753005,3561602233,2020-05-25 07:10:03,0.173466747241275,7.167673844581162
30,5902605221,3411522561,2020-05-25 07:10:33,0.008424598065878,7.17609844264704
31,3561603329,2316673018,2020-05-25 07:13:14,0.044483900430818,7.220582343077859
32,3516418242,4620864623,2020-05-25 07:28:42,0.257758782031941,7.4783411251098
33,7312867203,3516324981,2020-05-25 07:32:25,0.06199148777535,7.54033261288515
34,3560960619,3411546324,2020-05-25 07:38:10,0.095801788630353,7.636134401515503
35,164871553,1165289814,2020-05-25 07:40:01,0.030849221359662,7.666983622875165
36,6332994526,165024201,2020-05-25 07:45:40,0.094394149698472,7.761377772573637
37,165024226,3516268671,2020-05-25 07:54:28,0.146441742425965,7.907819514999601
38,164587456,794452024,2020-05-25 07:54:33,0.001502024896916,7.909321539896517
39,2225603340,5149943183,2020-05-25 08:00:53,0.105504607538574,8.014826147435091
40,164920509,5172828020,2020-05-25 08:15:34,0.244623599820599,8.25944974725569
41,165000541,3561605655,2020-05-25 08:20:04,0.075007485194918,8.334457232450609
42,1165288374,5172828020,2020-05-25 08:21:08,0.017901974337887,8.352359206788496
43,5050833222,3411522565,2020-05-25 08:26:13,0.084702443945165,8.43706165073366
44,2315473897,3516418914,2020-05-25 08:26:34,0.005926227156314,8.442987877889975
45,5725642008,3561605335,2020-05-25 08:28:31,0.032310404733298,8.475298282623273
46,7329081184,5050859981,2020-05-25 08:36:19,0.130133840245579,8.605432122868852
47,1165288323,3411617035,2020-05-25 08:37:27,0.018906768048321,8.624338890917173
48,1165289231,4589356681,2020-05-25 08:38:34,0.018459014482932,8.642797905400105
49,3560960949,3560961720,2020-05-25 08:39:01,0.00757671055249,8.650374615952595
50,4626818791,7189860626,2020-05-25 08:39:05,0.001063767399794,8.651438383352389
51,1165288374,164664913,2020-05-25 08:42:47,0.061780021222019,8.713218404574407
52,4582816933,3453185795,2020-05-25 08:43:34,0.012933932065774,8.726152336640181
53,6906860464,3561602711,2020-05-25 08:44:34,0.016787341169939,8.74293967781012
54,1165289455,6902419636,2020-05-25 08:46:47,0.036793478265235,8.779733156075356
55,3702637581,7111456936,2020-05-25 08:46:57,0.002982879616564,8.78271603569192
56,2686712984,3516419217,2020-05-25 08:49:44,0.0464296925554,8.829145728247319
57,5150002463,7101042356,2020-05-25 08:50:15,0.008630998158328,8.837776726405647
58,3516418245,3702637595,2020-05-25 08:53:10,0.048404914713633,8.886181641119279
59,522280600,3560960734,2020-05-25 08:57:05,0.0654442661308,8.95162590725008
60,3516419781,3560959842,2020-05-25 08:57:26,0.005872175890598,8.957498083140678
61,164865889,3560960186,2020-05-25 08:59:11,0.029074909925562,8.98657299306624
62,4019836952,5130753004,2020-05-25 09:02:53,0.061609312696534,9.048182305762774
63,1165289551,3561602401,2020-05-25 09:04:32,0.02744970953499,9.075632015297764
64,1165289505,3516268709,2020-05-25 09:04:41,0.002630507265778,9.078262522563541
65,6867485858,3411546298,2020-05-25 09:07:03,0.039405399215438,9.11766792177898
66,5800994593,6913366452,2020-05-25 09:10:25,0.055954316683115,9.173622238462094
67,3561605193,4590119875,2020-05-25 09:12:38,0.037132916604945,9.210755155067039
68,3516419250,7321521940,2020-05-25 09:21:33,0.148509589032734,9.359264744099773
69,164871531,3516418247,2020-05-25 09:24:16,0.04533860402263,9.404603348122404
70,6902173961,6901988329,2020-05-25 09:31:28,0.119974541932637,9.52457789005504
71,3411546294,164613552,2020-05-25 09:31:55,0.007591630506408,9.532169520561448
72,7321997446,164865889,2020-05-25 09:32:23,0.007698966354917,9.539868486916365
73,3561605445,3529171932,2020-05-25 09:37:27,0.084549769630168,9.624418256546534
74,4019836882,5130547956,2020-05-25 09:39:01,0.026023672682694,9.650441929229228
75,2315473864,3561605714,2020-05-25 09:39:34,0.009278269771968,9.659720199001196
76,165067393,3411546312,2020-05-25 09:47:39,0.134711676080563,9.79443187508176
77,5149792602,3411522569,2020-05-25 09:48:58,0.021937104517697,9.816368979599456
78,3560960171,3561605992,2020-05-25 09:53:15,0.071329219331631,9.887698198931087
79,4589358611,3516268297,2020-05-25 09:57:14,0.066456298750294,9.954154497681381
80,164651986,164664885,2020-05-25 10:03:04,0.097073881320116,10.051228379001497
81,6901988315,2225603345,2020-05-25 10:05:28,0.039889580638143,10.09111795963964
82,1165288958,3560960762,2020-05-25 10:08:52,0.056737600840497,10.147855560480137
83,3561604851,503783746,2020-05-25 10:09:55,0.017513856826477,10.165369417306614
84,4589241423,3561601257,2020-05-25 10:10:41,0.012841304951587,10.178210722258202
85,165191643,1165288926,2020-05-25 10:16:13,0.092337588656187,10.27054831091439
86,3141280918,165156029,2020-05-25 10:17:36,0.022807172374018,10.293355483288407
87,7312831756,6120074793,2020-05-25 10:25:48,0.136646838658477,10.430002321946883
88,7081970030,5021858212,2020-05-25 10:28:28,0.044448297554508,10.474450619501392
89,164694128,3529171611,2020-05-25 10:30:50,0.039675772823992,10.514126392325384
90,6067789732,3516419789,2020-05-25 10:31:08,0.004974719957158,10.519101112282542
91,7144670666,164707470,2020-05-25 10:38:27,0.121859970059107,10.640961082341649
92,3137779920,3516419775,2020-05-25 10:39:55,0.024394990049235,10.665356072390884
93,3411546321,3516268620,2020-05-25 10:42:02,0.03525198564293,10.700608058033813
94,7312831760,3561605418,2020-05-25 10:43:19,0.021407337001959,10.722015395035772
95,7111456944,5050859981,2020-05-25 10:43:59,0.011042147308602,10.733057542344374
96,3560960604,164920500,2020-05-25 10:49:42,0.095386308480485,10.82844385082486
97,3516418858,3516268709,2020-05-25 10:51:47,0.034798523955272,10.863242374780132
98,7069204467,3516268709,2020-05-25 10:51:48,0.000117324666101,10.863359699446233
99,278870547,3456307291,2020-05-25 10:54:09,0.03918770309977,10.902547402546004
100,3516268709,7189860632,2020-05-25 10:55:07,0.016142140966391,10.918689543512395
101,1165288829,3560961705,2020-05-25 10:56:57,0.03056256064446,10.949252104156855
102,6902419633,164664913,2020-05-25 11:01:54,0.082548641888277,11.031800746045132
103,2320249448,3560960606,2020-05-25 11:02:49,0.015151990219604,11.046952736264736
104,7329106615,3411522569,2020-05-25 11:07:44,0.081986571038589,11.128939307303325
105,164714407,6892964353,2020-05-25 11:09:44,0.033471469770523,11.162410777073848
106,7331800100,522280600,2020-05-25 11:09:46,0.000546659328975,11.162957436402824
107,3561605630,3561604980,2020-05-25 11:15:13,0.090880117676003,11.253837554078826
108,165096263,2315430946,2020-05-25 11:17:38,0.040245341982388,11.294082896061214
109,164865907,7329106692,2020-05-25 11:29:49,0.203029754708458,11.497112650769672
110,3561605368,164694153,2020-05-25 11:30:12,0.00648383616311,11.503596486932782
111,7508696748,3453188694,2020-05-25 11:30:31,0.00505595965576,11.508652446588542
112,3561604545,3561603774,2020-05-25 11:36:03,0.092449725356436,11.601102171944978
113,1165289574,6067789735,2020-05-25 11:38:31,0.040908352914839,11.642010524859817
114,3560960689,3937043168,2020-05-25 11:38:39,0.002340480774812,11.644351005634629
115,5130547956,4589356687,2020-05-25 11:41:33,0.048277007978866,11.692628013613495
116,164612996,164694153,2020-05-25 11:44:26,0.048055286537677,11.740683300151172
117,6893098114,164914139,2020-05-25 11:49:42,0.087898460561028,11.8285817607122
118,164702050,6530514928,2020-05-25 11:52:16,0.042612783645144,11.871194544357344
119,164664958,3411546298,2020-05-25 11:52:32,0.004548664975035,11.875743209332379
120,7508696746,4581781501,2020-05-25 11:52:35,0.000688319659995,11.876431528992374
121,165205716,3411546311,2020-05-25 11:52:38,0.000910449653491,11.877341978645864
122,7111456952,4581781503,2020-05-25 11:52:41,0.000984292511005,11.878326271156869
123,7321997446,3411522572,2020-05-25 11:53:16,0.009688483714463,11.888014754871332
124,6120068314,7111717948,2020-05-25 11:57:19,0.067401615363927,11.955416370235259
125,7323144663,5050859981,2020-05-25 11:58:55,0.026530998096778,11.981947368332037
126,5172828020,3411617045,2020-05-25 12:00:29,0.026289351517043,12.00823671984908
127,5159086956,7328931795,2020-05-25 12:03:46,0.054646071121546,12.062882790970626
128,164744228,2315430944,2020-05-25 12:04:00,0.003926268171069,12.066809059141695
129,4019836878,3561601986,2020-05-25 12:04:35,0.009694355559953,12.076503414701648
130,3453183888,165095736,2020-05-25 12:06:09,0.026097959123204,12.102601373824852
131,5412855835,4600621894,2020-05-25 12:12:21,0.103442475379882,12.206043849204734
132,4620864623,3561603329,2020-05-25 12:13:49,0.024380913811038,12.230424763015773
133,3529171245,165205745,2020-05-25 12:13:51,0.000557411042067,12.23098217405784
134,3561604266,3516268620,2020-05-25 12:16:43,0.047753717011448,12.278735891069287
135,5149187165,3560959842,2020-05-25 12:17:11,0.007854337539209,12.286590228608496
136,7329106585,3560960031,2020-05-25 12:20:07,0.048731056533061,12.335321285141557
137,4019837107,164774528,2020-05-25 12:20:59,0.0145338020865,12.349855087228057
138,164795551,3561603296,2020-05-25 12:24:31,0.058980832338072,12.40883591956613
139,164769929,2301538056,2020-05-25 12:26:58,0.040713000441281,12.44954892000741
140,4581748890,164700937,2020-05-25 12:28:24,0.024059533250194,12.473608453257604
141,3029784495,7079568729,2020-05-25 12:28:40,0.004344473570725,12.47795292682833
142,4589933237,3411522566,2020-05-25 12:28:47,0.00182970834086,12.47978263516919
143,3603432686,5172832266,2020-05-25 12:29:01,0.003830741457179,12.48361337662637
144,1165289370,3453185791,2020-05-25 12:29:05,0.001349595782749,12.484962972409118
145,7101042355,6882951304,2020-05-25 12:29:17,0.003367627414871,12.488330599823989
146,165044481,164664900,2020-05-25 12:29:45,0.007575178307153,12.495905778131142
147,1165289548,3561604965,2020-05-25 12:31:58,0.036963668986438,12.53286944711758
148,6888157683,3561604978,2020-05-25 12:33:25,0.024292455515216,12.557161902632796
149,2317814842,164769919,2020-05-25 12:33:27,0.000374171169867,12.557536073802662
150,1165289792,165193493,2020-05-25 12:33:35,0.002211949429309,12.559748023231972
151,164677214,164871614,2020-05-25 12:39:39,0.101265457691369,12.66101348092334
152,165205780,6895662248,2020-05-25 12:41:09,0.024861752826414,12.685875233749755
153,3561606030,3516419737,2020-05-25 12:41:33,0.00673004938972,12.692605283139475
154,6067789733,3560960132,2020-05-25 12:42:04,0.008611030711375,12.70121631385085
155,5488530405,164769713,2020-05-25 12:44:29,0.040329547852615,12.741545861703464
156,164871519,164871534,2020-05-25 12:44:52,0.006439194967937,12.747985056671402
157,164905471,3516419190,2020-05-25 12:46:25,0.02578505150038,12.773770108171782
158,3561602559,3937043168,2020-05-25 12:52:39,0.103858581982799,12.87762869015458
159,6934963867,3561605204,2020-05-25 12:55:59,0.055559424834204,12.933188114988784
160,6886848894,3561604723,2020-05-25 12:56:28,0.008120900079883,12.941309015068667
161,164804442,3560960034,2020-05-25 12:57:41,0.020159286651721,12.961468301720387
162,3516419077,165096261,2020-05-25 12:59:24,0.02864937934438,12.990117681064767
163,1165289548,3516419241,2020-05-25 13:02:30,0.051794310786164,13.041911991850931
164,3560961709,3560960310,2020-05-25 13:02:48,0.004990504543695,13.046902496394626
165,3560960660,3411617060,2020-05-25 13:02:50,0.00054870408103,13.047451200475656
166,3516419709,3561605851,2020-05-25 13:02:58,0.002124318618794,13.04957551909445
167,165202937,4590120295,2020-05-25 13:04:08,0.019494986143267,13.069070505237717
